UserId,total,mean,median,avg_1week_rev,total_1week_rev
3290641,511.6,511.6,511.6,511.6,511.6
3290650,40.0,20.0,20.0,20.0,20.0
3290728,20.0,20.0,20.0,20.0,20.0
3290730,40.0,20.0,20.0,20.0,20.0
3290747,375.16,375.16,375.16,375.16,375.16
3290758,100.0,100.0,100.0,100.0,100.0
3290771,640.0,106.67,70.0,126.66666666666667,380.0
3290780,165.0,82.5,82.5,82.5,165.0
3290862,25.0,25.0,25.0,25.0,25.0
3290883,800.0,800.0,800.0,800.0,800.0
3290962,42.63,42.63,42.63,42.63,42.63
3291038,20.0,20.0,20.0,20.0,20.0
3291046,13972.56,2328.76,1874.18,2933.15,5866.3
3291075,80.0,80.0,80.0,80.0,80.0
3291083,9995.0,128.14,100.0,140.71428571428572,985.0
3291091,44.54,44.54,44.54,44.54,44.54
3291215,110.85,110.85,110.85,110.85,110.85
3291236,119.86,29.96,34.22,34.11,34.11
3291248,863.48,143.91,164.7,206.34,206.34
3291301,42.63,42.63,42.63,42.63,42.63
3291305,20.0,20.0,20.0,20.0,20.0
3291306,660.0,330.0,330.0,410.0,410.0
3291320,546.74,60.75,38.54,37.515,75.03
3291355,340.0,85.0,60.0,100.0,100.0
3291408,13.43,13.43,13.43,13.43,13.43
3291422,17.82,17.82,17.82,17.82,17.82
3291445,102.61,25.65,17.28,51.16,51.16
3291451,452.01,150.67,51.26,200.375,400.75
3291461,16.2,16.2,16.2,16.2,16.2
3291590,18.76,18.76,18.76,18.76,18.76
3291625,17.82,17.82,17.82,17.82,17.82
3291630,2183.07,436.61,122.04,105.56,211.12
3291746,138.54,23.09,21.94,25.58,51.16
3291776,270.0,135.0,135.0,250.0,250.0
3291782,85.27,85.27,85.27,85.27,85.27
3291835,25.58,25.58,25.58,25.58,25.58
3291903,127.9,63.95,63.95,63.95,127.9
3291924,60.0,30.0,30.0,30.0,60.0
3291940,283.0,283.0,283.0,283.0,283.0
3292116,60.0,20.0,20.0,20.0,20.0
3292208,20.0,20.0,20.0,20.0,20.0
3292274,416.37,83.27,84.46,127.9,127.9
3292302,160.0,80.0,80.0,140.0,140.0
3292421,136.78,22.8,17.12,51.16,51.16
3292483,80.0,40.0,40.0,50.0,50.0
3292530,91.46,30.49,17.65,17.05,17.05
3292703,388.0,129.33,100.0,169.0,338.0
3292726,50.0,50.0,50.0,50.0,50.0
3292748,60.0,20.0,20.0,20.0,60.0
3292788,191.44,191.44,191.44,191.44,191.44
3292792,70.0,23.33,20.0,25.0,50.0
3292855,841.83,120.26,38.62,89.53000000000002,268.59000000000003
3292928,200.0,200.0,200.0,200.0,200.0
3292931,38.28,19.14,19.14,18.76,18.76
3293085,20.0,20.0,20.0,20.0,20.0
3293091,20.0,20.0,20.0,20.0,20.0
3293121,281.37,281.37,281.37,281.37,281.37
3293248,120.0,60.0,60.0,60.0,120.0
3293276,50.0,50.0,50.0,50.0,50.0
3293279,20.0,20.0,20.0,20.0,20.0
3293348,43.49,21.74,21.74,25.58,25.58
3293355,145.38,145.38,145.38,145.38,145.38
3293373,20.0,20.0,20.0,20.0,20.0
3293385,700.0,87.5,100.0,100.0,500.0
3293404,30.0,30.0,30.0,30.0,30.0
3293476,20.0,20.0,20.0,20.0,20.0
3293547,8600.0,8600.0,8600.0,8600.0,8600.0
3293676,23.45,23.45,23.45,23.45,23.45
3293685,40.0,40.0,40.0,40.0,40.0
3293738,17.05,17.05,17.05,17.05,17.05
3293789,80.23,40.12,40.12,62.36,62.36
3293959,68.21,68.21,68.21,68.21,68.21
3294121,700.0,700.0,700.0,700.0,700.0
3294282,267.24,267.24,267.24,267.24,267.24
3294350,90.5,90.5,90.5,90.5,90.5
3294441,45.07,22.54,22.54,22.27,22.27
3294521,20.0,20.0,20.0,20.0,20.0
3294710,98.93,32.98,26.72,40.085,80.17
3294831,11.68,11.68,11.68,11.68,11.68
3294902,95.0,31.67,25.0,50.0,50.0
3294964,11.68,11.68,11.68,11.68,11.68
3295045,226.02,28.25,17.78,39.9,119.69999999999999
3295133,1687.81,64.92,38.45,50.44999999999999,302.69999999999993
3295244,18.76,18.76,18.76,18.76,18.76
3295308,650.23,54.19,40.31,127.9,127.9
3295360,1460.17,112.32,93.78,35.63,35.63
3295539,127.9,127.9,127.9,127.9,127.9
3295541,35.63,35.63,35.63,35.63,35.63
3295621,132.32,44.11,42.63,53.290000000000006,106.58000000000001
3295637,288.25,36.03,20.15,72.47500000000001,144.95000000000002
3295666,14.01,14.01,14.01,14.01,14.01
3295698,20.0,20.0,20.0,20.0,20.0
3295774,390.68,65.11,68.28,127.9,127.9
3295841,1000.0,1000.0,1000.0,1000.0,1000.0
3295869,142.53,35.63,33.4,35.6325,142.53
3295929,20.0,20.0,20.0,20.0,20.0
3295967,17.05,17.05,17.05,17.05,17.05
3296055,617.0,88.14,50.0,223.5,447.0
3296091,341.06,341.06,341.06,341.06,341.06
3296135,20.0,20.0,20.0,20.0,20.0
3296143,6830.5,206.98,127.9,327.26500000000004,1963.5900000000001
3296250,340.0,20.0,20.0,20.0,20.0
3296268,133.62,133.62,133.62,133.62,133.62
3296287,1108.46,1108.46,1108.46,1108.46,1108.46
3296303,20.0,20.0,20.0,20.0,20.0
3296379,20.0,20.0,20.0,20.0,20.0
3296418,50.0,50.0,50.0,50.0,50.0
3296427,90.0,90.0,90.0,90.0,90.0
3296486,17.05,17.05,17.05,17.05,17.05
3296560,17.05,17.05,17.05,17.05,17.05
3296575,1390.0,347.5,174.5,50.0,50.0
3296580,45.0,45.0,45.0,45.0,45.0
3296597,430.62,143.54,179.71,44.54,44.54
3296773,144.95,144.95,144.95,144.95,144.95
3296784,65.0,21.67,20.0,25.0,25.0
3296807,17.05,17.05,17.05,17.05,17.05
3296811,1439.54,130.87,94.4,197.53,592.59
3296860,58.39,58.39,58.39,58.39,58.39
3296871,131.31,131.31,131.31,131.31,131.31
3296887,180.0,45.0,40.0,40.0,40.0
3296896,40.0,20.0,20.0,20.0,20.0
3296904,20.0,20.0,20.0,20.0,20.0
3296932,17.05,17.05,17.05,17.05,17.05
3296948,590.0,73.75,20.0,20.0,40.0
3296985,155.0,31.0,25.0,35.0,105.0
3297036,20.0,20.0,20.0,20.0,20.0
3297095,127.9,127.9,127.9,127.9,127.9
3297101,50.0,50.0,50.0,50.0,50.0
3297161,20.0,20.0,20.0,20.0,20.0
3297192,2222.03,444.41,187.58,444.40599999999995,2222.0299999999997
3297262,639.45,213.15,25.58,311.22,622.44
3297303,71.27,71.27,71.27,71.27,71.27
3297343,17.05,17.05,17.05,17.05,17.05
3297358,53.45,53.45,53.45,53.45,53.45
3297492,46.9,46.9,46.9,46.9,46.9
3297533,364.58,182.29,182.29,21.32,21.32
3297673,426.33,213.16,213.16,213.165,426.33
3297773,17.05,17.05,17.05,17.05,17.05
3297841,20.0,20.0,20.0,20.0,20.0
3297856,17.05,17.05,17.05,17.05,17.05
3297893,106.9,106.9,106.9,106.9,106.9
3297910,119.37,59.68,59.68,59.685,119.37
3297953,71.57,23.86,18.18,35.63,35.63
3297964,50.0,50.0,50.0,50.0,50.0
3298016,17.05,17.05,17.05,17.05,17.05
3298074,70.0,35.0,35.0,35.0,70.0
3298231,20.0,20.0,20.0,20.0,20.0
3298332,17.05,17.05,17.05,17.05,17.05
3298387,35.63,35.63,35.63,35.63,35.63
3298421,250.0,125.0,125.0,125.0,250.0
3298430,37.52,37.52,37.52,37.52,37.52
3298472,17.05,17.05,17.05,17.05,17.05
3298521,42.63,42.63,42.63,42.63,42.63
3298622,22.27,22.27,22.27,22.27,22.27
3298623,129.17,129.17,129.17,129.17,129.17
3298665,460.0,153.33,150.0,130.0,260.0
3298684,370.0,30.83,20.0,25.0,50.0
3298745,100.0,100.0,100.0,100.0,100.0
3298757,46.9,46.9,46.9,46.9,46.9
3298763,310.0,62.0,50.0,65.0,130.0
3298810,671.41,111.9,86.6,238.74,238.74
3298873,20.0,20.0,20.0,20.0,20.0
3298883,100.0,100.0,100.0,100.0,100.0
3298941,44.54,44.54,44.54,44.54,44.54
3298994,25.0,25.0,25.0,25.0,25.0
3299006,383.7,383.7,383.7,383.7,383.7
3299040,45.0,22.5,22.5,25.0,25.0
3299092,139.0,69.5,69.5,49.0,49.0
3299097,9890.0,824.17,400.0,100.0,100.0
3299186,360.0,360.0,360.0,360.0,360.0
3299282,19.4,19.4,19.4,19.4,19.4
3299403,69.5,34.75,34.75,42.63,42.63
3299456,270.0,135.0,135.0,250.0,250.0
3299470,20.0,20.0,20.0,20.0,20.0
3299605,672.07,168.02,90.89,400.87,400.87
3299609,195.0,97.5,97.5,95.0,95.0
3299667,22.27,22.27,22.27,22.27,22.27
3299795,35.63,35.63,35.63,35.63,35.63
3299844,47.54,23.77,23.77,23.45,23.45
3299975,1614.63,322.93,271.99,186.8775,747.51
3300054,100.0,50.0,50.0,40.0,40.0
3300068,40.5,40.5,40.5,40.5,40.5
3300130,17.05,17.05,17.05,17.05,17.05
3300173,11.68,11.68,11.68,11.68,11.68
3300219,17.82,17.82,17.82,17.82,17.82
3300251,42.63,42.63,42.63,42.63,42.63
3300255,77.2,25.73,17.56,42.63,42.63
3300303,85.27,85.27,85.27,85.27,85.27
3300508,18.76,18.76,18.76,18.76,18.76
3300525,142.53,142.53,142.53,142.53,142.53
3300775,85.27,85.27,85.27,85.27,85.27
3300909,200.0,100.0,100.0,150.0,150.0
3300919,267.24,267.24,267.24,267.24,267.24
3300963,1543.41,128.62,75.6,115.74999999999999,462.99999999999994
3301001,85.27,85.27,85.27,85.27,85.27
3301004,20.0,20.0,20.0,20.0,20.0
3301225,18.76,18.76,18.76,18.76,18.76
3301311,65.0,65.0,65.0,65.0,65.0
3301349,22.27,22.27,22.27,22.27,22.27
3301367,20.0,20.0,20.0,20.0,20.0
3301388,17.05,17.05,17.05,17.05,17.05
3301391,20.0,20.0,20.0,20.0,20.0
3301768,23.36,11.68,11.68,11.68,23.36
3301847,120.68,120.68,120.68,120.68,120.68
3301991,23.35,23.35,23.35,23.35,23.35
3302012,112.39,22.48,18.42,21.32,21.32
3302103,2474.44,412.41,193.08,464.5475,1858.19
3302111,11.68,11.68,11.68,11.68,11.68
3302125,17.05,17.05,17.05,17.05,17.05
3302153,80.0,20.0,20.0,20.0,20.0
3302180,2791.05,697.76,321.26,1151.0900000000001,2302.1800000000003
3302236,276.15,276.15,276.15,276.15,276.15
3302251,100.0,25.0,25.0,25.0,50.0
3302284,17.05,17.05,17.05,17.05,17.05
3302456,165.0,165.0,165.0,165.0,165.0
3302457,1670.51,208.81,150.18,277.46,554.92
3302474,20.0,20.0,20.0,20.0,20.0
3302482,20.0,20.0,20.0,20.0,20.0
3302486,298.52,149.26,149.26,255.8,255.8
3302529,507.11,126.78,19.26,450.2,450.2
3302576,59.69,59.69,59.69,59.69,59.69
3302665,20.0,20.0,20.0,20.0,20.0
3302712,121.5,121.5,121.5,121.5,121.5
3302735,40.93,40.93,40.93,40.93,40.93
3302748,35.63,35.63,35.63,35.63,35.63
3302766,89.53,89.53,89.53,89.53,89.53
3302860,42.67,21.34,21.34,25.58,25.58
3302872,80.0,80.0,80.0,80.0,80.0
3302886,170.53,170.53,170.53,170.53,170.53
3302897,25.58,25.58,25.58,25.58,25.58
3302930,140.0,46.67,20.0,60.0,120.0
3303034,762.41,63.53,53.02,84.54666666666667,253.64000000000001
3303081,440.0,55.0,60.0,66.0,330.0
3303119,81.74,40.87,40.87,40.87,81.74
3303159,116.02,23.2,15.5,29.195,58.39
3303202,115.13,38.38,37.16,27.29,27.29
3303264,346.01,69.2,46.9,34.175,68.35
3303303,610.0,76.25,80.0,80.0,160.0
3303330,21.32,21.32,21.32,21.32,21.32
3303372,562.93,187.64,119.37,102.32,204.64
3303385,1800.63,69.25,42.82,21.353333333333335,64.06
3303405,27681.9,389.89,357.11,410.46000000000004,1231.38
3303408,1130.0,47.08,30.0,43.333333333333336,130.0
3303417,20.0,20.0,20.0,20.0,20.0
3303457,102.32,102.32,102.32,102.32,102.32
3303505,20.0,20.0,20.0,20.0,20.0
3303538,341.06,341.06,341.06,341.06,341.06
3303548,59.69,59.69,59.69,59.69,59.69
3303573,754.38,68.58,53.21,117.245,234.49
3303575,51.16,51.16,51.16,51.16,51.16
3303643,18.76,18.76,18.76,18.76,18.76
3303702,21.32,21.32,21.32,21.32,21.32
3303756,71.79,35.9,35.9,53.45,53.45
3303763,50.0,50.0,50.0,50.0,50.0
3303833,917.38,183.48,127.9,234.48000000000002,468.96000000000004
3303876,51.16,51.16,51.16,51.16,51.16
3303890,570.0,24.78,20.0,36.666666666666664,110.0
3303907,160.0,80.0,80.0,80.0,160.0
3303943,20.0,20.0,20.0,20.0,20.0
3304040,255.8,255.8,255.8,255.8,255.8
3304164,2011.09,34.67,30.12,29.42,58.84
3304172,22.27,22.27,22.27,22.27,22.27
3304184,55.57,18.52,17.16,17.05,17.05
3304204,25.58,25.58,25.58,25.58,25.58
3304210,30.0,30.0,30.0,30.0,30.0
3304227,1313.07,1313.07,1313.07,1313.07,1313.07
3304228,138.48,23.08,19.2,18.473333333333333,55.42
3304257,21.32,21.32,21.32,21.32,21.32
3304294,20.0,20.0,20.0,20.0,20.0
3304329,23.45,23.45,23.45,23.45,23.45
3304392,200.0,200.0,200.0,200.0,200.0
3304434,580.0,290.0,290.0,290.0,580.0
3304444,50.0,50.0,50.0,50.0,50.0
3304519,140.0,140.0,140.0,140.0,140.0
3304544,178.16,178.16,178.16,178.16,178.16
3304547,128.93,64.46,64.46,85.27,85.27
3304549,40.0,20.0,20.0,20.0,20.0
3304783,468.96,468.96,468.96,468.96,468.96
3304802,20.0,20.0,20.0,20.0,20.0
3304816,42.63,42.63,42.63,42.63,42.63
3304968,1392.47,198.92,128.72,255.86749999999998,1023.4699999999999
3305029,20.0,20.0,20.0,20.0,20.0
3305170,375.0,125.0,130.0,125.0,375.0
3305174,20.0,20.0,20.0,20.0,20.0
3305180,120.0,24.0,20.0,30.0,60.0
3305183,328.7,109.57,110.85,110.85,110.85
3305211,21.32,21.32,21.32,21.32,21.32
3305363,178.16,89.08,89.08,89.08,178.16
3305381,62.78,31.39,31.39,44.54,44.54
3305406,21.32,21.32,21.32,21.32,21.32
3305417,30.0,30.0,30.0,30.0,30.0
3305429,223.16,18.6,18.24,17.82,17.82
3305490,213.79,106.9,106.9,106.895,213.79
3305507,367.24,21.6,17.65,17.08666666666667,51.260000000000005
3305544,214.07,71.36,42.72,42.63,42.63
3305608,17.05,17.05,17.05,17.05,17.05
3305629,11.68,11.68,11.68,11.68,11.68
3305655,40.0,40.0,40.0,40.0,40.0
3305743,3333.0,1666.5,1666.5,1111.0,1111.0
3305749,50.0,50.0,50.0,50.0,50.0
3305759,682.12,227.37,170.53,227.37333333333333,682.12
3305791,11.68,11.68,11.68,11.68,11.68
3305799,140.93,35.23,32.02,21.32,21.32
3305817,17.52,17.52,17.52,17.52,17.52
3305839,1280.0,71.11,60.0,106.66666666666667,320.0
3305879,40.0,20.0,20.0,20.0,20.0
3305891,100.0,100.0,100.0,100.0,100.0
3305968,30.0,30.0,30.0,30.0,30.0
3305976,178.16,178.16,178.16,178.16,178.16
3306161,30.17,30.17,30.17,30.17,30.17
3306174,25.58,25.58,25.58,25.58,25.58
3306192,20.0,20.0,20.0,20.0,20.0
3306218,1017.76,67.85,42.53,159.4875,637.95
3306234,2081.21,346.87,294.03,526.17,526.17
3306236,4135.4,1033.85,660.81,1033.8500000000001,4135.400000000001
3306387,17.05,17.05,17.05,17.05,17.05
3306467,15.08,15.08,15.08,15.08,15.08
3306483,161.0,161.0,161.0,161.0,161.0
3306516,230.77,57.69,64.09,85.27,85.27
3306557,59.69,59.69,59.69,59.69,59.69
3306579,724.69,362.34,362.34,362.345,724.69
3306590,595.0,85.0,50.0,50.0,50.0
3306722,100.0,100.0,100.0,100.0,100.0
3306741,200.0,100.0,100.0,100.0,200.0
3306835,430.0,215.0,215.0,215.0,430.0
3306843,51.16,25.58,25.58,25.58,51.16
3306868,150.0,25.0,20.0,20.0,40.0
3306964,1350.0,450.0,200.0,600.0,1200.0
3307048,4090.0,454.44,500.0,612.5,2450.0
3307058,19.4,19.4,19.4,19.4,19.4
3307060,70.0,35.0,35.0,50.0,50.0
3307072,130.0,65.0,65.0,65.0,130.0
3307086,149.22,74.61,74.61,74.61,149.22
3307181,674.0,67.4,47.5,20.0,20.0
3307214,34.11,34.11,34.11,34.11,34.11
3307267,200.0,200.0,200.0,200.0,200.0
3307364,110.0,110.0,110.0,110.0,110.0
3307473,21.0,21.0,21.0,21.0,21.0
3307475,170.0,85.0,85.0,85.0,170.0
3307510,3000.0,3000.0,3000.0,3000.0,3000.0
3307534,220.41,110.2,110.2,110.205,220.41
3307569,409.91,27.33,23.28,46.71,46.71
3307575,44.54,44.54,44.54,44.54,44.54
3307644,52.37,17.46,14.42,18.975,37.95
3307660,765.0,153.0,122.0,227.0,227.0
3307745,340.0,56.67,55.0,20.0,40.0
3307759,320.0,106.67,110.0,40.0,40.0
3307815,170.53,85.26,85.26,85.265,170.53
3307841,210.0,105.0,105.0,150.0,150.0
3307982,187.58,187.58,187.58,187.58,187.58
3308040,20.0,20.0,20.0,20.0,20.0
3308050,195.0,32.5,22.5,20.0,20.0
3308056,213.17,213.17,213.17,213.17,213.17
3308245,940.0,188.0,100.0,300.0,900.0
3308266,758.0,151.6,150.0,257.0,257.0
3308385,350.0,70.0,50.0,75.0,150.0
3308477,120.0,40.0,40.0,40.0,40.0
3308484,100.0,100.0,100.0,100.0,100.0
3308565,20.0,20.0,20.0,20.0,20.0
3308914,17.05,17.05,17.05,17.05,17.05
3308967,790.0,71.82,50.0,105.0,420.0
3309004,44.54,44.54,44.54,44.54,44.54
3309157,21.32,21.32,21.32,21.32,21.32
3309217,200.0,22.22,20.0,40.0,40.0
3309267,485.0,161.67,120.0,120.0,120.0
3309270,116.28,38.76,25.74,45.269999999999996,90.53999999999999
3309396,82.17,27.39,18.76,17.82,17.82
3309479,44.54,44.54,44.54,44.54,44.54
3309508,56.27,56.27,56.27,56.27,56.27
3309624,40.0,20.0,20.0,20.0,20.0
3309644,20.0,20.0,20.0,20.0,20.0
3309704,211.46,105.73,105.73,105.72999999999999,211.45999999999998
3309751,40.0,40.0,40.0,40.0,40.0
3309794,210.0,210.0,210.0,210.0,210.0
3309823,40.0,40.0,40.0,40.0,40.0
3309837,207.49,34.58,22.14,98.48,98.48
3309897,394.46,131.49,93.79,85.265,170.53
3309937,311.0,155.5,155.5,291.0,291.0
3309981,60.0,60.0,60.0,60.0,60.0
3310032,311.1,77.78,89.98,89.08,89.08
3310071,34231.0,219.43,147.5,173.33333333333334,1040.0
3310076,62.72,31.36,31.36,44.54,44.54
3310086,150.0,37.5,30.0,60.0,60.0
3310099,240.0,48.0,20.0,140.0,140.0
3310201,42.77,21.38,21.38,21.32,21.32
3310216,120.0,40.0,40.0,40.0,120.0
3310218,286.11,57.22,34.11,57.222,286.11
3310265,143.13,23.86,20.57,25.497500000000002,101.99000000000001
3310293,100.0,100.0,100.0,100.0,100.0
3310308,30.0,30.0,30.0,30.0,30.0
3310320,93.79,93.79,93.79,93.79,93.79
3310364,162.01,162.01,162.01,162.01,162.01
3310441,400.87,400.87,400.87,400.87,400.87
3310493,4466.77,93.06,51.98,24.159999999999997,72.47999999999999
3310507,23.45,23.45,23.45,23.45,23.45
3310517,20.0,20.0,20.0,20.0,20.0
3310572,30.0,30.0,30.0,30.0,30.0
3310615,170.53,170.53,170.53,170.53,170.53
3310636,21.32,21.32,21.32,21.32,21.32
3310700,262.61,131.3,131.3,131.305,262.61
3310704,21.32,21.32,21.32,21.32,21.32
3310707,426.64,71.11,35.77,100.44,200.88
3310709,260.0,86.67,80.0,86.66666666666667,260.0
3310731,1219.13,406.38,281.37,175.85500000000002,351.71000000000004
3310769,540.0,20.0,20.0,20.0,40.0
3310840,384.53,76.91,85.27,74.68,298.72
3310895,410.0,58.57,20.0,110.0,330.0
3310910,153.0,76.5,76.5,26.0,26.0
3310972,1478.91,33.61,21.7,25.616666666666664,76.85
3311032,200.0,200.0,200.0,200.0,200.0
3311041,140.0,46.67,40.0,60.0,120.0
3311065,1100.0,1100.0,1100.0,1100.0,1100.0
3311067,424.31,60.62,58.39,77.466,387.33
3311083,640.0,80.0,80.0,73.33333333333333,220.0
3311123,349.44,43.68,31.14,44.540000000000006,89.08000000000001
3311187,200.0,200.0,200.0,200.0,200.0
3311238,200.0,200.0,200.0,200.0,200.0
3311252,200.0,200.0,200.0,200.0,200.0
3311285,167.35,27.89,25.64,22.77333333333333,68.32
3311298,200.0,200.0,200.0,200.0,200.0
3311314,127.9,127.9,127.9,127.9,127.9
3311342,200.0,200.0,200.0,200.0,200.0
3311364,58.39,58.39,58.39,58.39,58.39
3311433,200.0,200.0,200.0,200.0,200.0
3311452,410.0,410.0,410.0,410.0,410.0
3311468,200.0,200.0,200.0,200.0,200.0
3311522,200.0,200.0,200.0,200.0,200.0
3311523,140.0,23.33,20.0,26.666666666666668,80.0
3311562,50.0,50.0,50.0,50.0,50.0
3311650,200.0,200.0,200.0,200.0,200.0
3311662,20.0,20.0,20.0,20.0,20.0
3311666,40.0,40.0,40.0,40.0,40.0
3311692,40.0,40.0,40.0,40.0,40.0
3311781,234.06,19.5,17.47,25.58,25.58
3311814,40.0,20.0,20.0,20.0,40.0
3311879,200.0,200.0,200.0,200.0,200.0
3311903,810.0,115.71,85.0,200.0,400.0
3311950,200.0,200.0,200.0,200.0,200.0
3312085,400.86,200.43,200.43,200.42999999999998,400.85999999999996
3312095,298.43,298.43,298.43,298.43,298.43
3312107,50.0,50.0,50.0,50.0,50.0
3312114,44.54,44.54,44.54,44.54,44.54
3312143,100.0,100.0,100.0,100.0,100.0
3312200,410.46,45.61,42.72,56.843333333333334,170.53
3312222,28.14,28.14,28.14,28.14,28.14
3312358,35.64,17.82,17.82,17.82,35.64
3312396,77.18,12.86,12.08,12.653333333333334,37.96
3312485,226.39,37.73,31.78,28.14,28.14
3312537,37.96,12.65,11.68,12.653333333333334,37.96
3312591,311.18,103.73,46.9,147.085,294.17
3312593,330.0,47.14,40.0,130.0,130.0
3312614,80.06,26.69,25.58,25.58,25.58
3312635,104.36,34.79,35.29,51.16,51.16
3312655,545.0,49.55,50.0,50.0,50.0
3312699,70.03,17.51,17.54,17.105,34.21
3312708,93.79,93.79,93.79,93.79,93.79
3312720,17.82,17.82,17.82,17.82,17.82
3312815,2950.0,491.67,300.0,475.0,950.0
3312822,20.0,20.0,20.0,20.0,20.0
3312848,165.0,23.57,20.0,26.25,105.0
3312872,17.82,17.82,17.82,17.82,17.82
3312886,241.77,30.22,18.06,26.72,26.72
3312928,291.0,72.75,60.0,105.0,210.0
3312937,1677.89,419.47,489.3,419.4725,1677.89
3312943,106.9,106.9,106.9,106.9,106.9
3312959,320.0,53.33,20.0,20.0,20.0
3312975,89.08,89.08,89.08,89.08,89.08
3312987,962.56,26.74,22.39,21.369999999999997,85.47999999999999
3312991,45.0,22.5,22.5,25.0,25.0
3313111,25.0,25.0,25.0,25.0,25.0
3313181,20.0,20.0,20.0,20.0,20.0
3313207,990.0,141.43,20.0,166.66666666666666,500.0
3313214,776.0,40.84,28.0,20.0,40.0
3313234,70.0,35.0,35.0,20.0,20.0
3313278,200.0,50.0,40.0,40.0,120.0
3313290,330.0,110.0,120.0,110.0,330.0
3313340,162.0,162.0,162.0,162.0,162.0
3313353,200.0,40.0,40.0,40.0,160.0
3313379,21.32,21.32,21.32,21.32,21.32
3313396,200.0,200.0,200.0,200.0,200.0
3313407,2550.0,106.25,85.0,55.0,110.0
3313463,35.0,35.0,35.0,35.0,35.0
3313472,1701.96,74.0,76.74,87.8075,351.23
3313485,80.0,26.67,20.0,26.666666666666668,80.0
3313501,30.0,30.0,30.0,30.0,30.0
3313545,42.63,42.63,42.63,42.63,42.63
3313563,17.05,17.05,17.05,17.05,17.05
3313574,417.0,69.5,56.0,79.0,237.0
3313597,10200.0,10200.0,10200.0,10200.0,10200.0
3313617,310.0,155.0,155.0,155.0,310.0
3313661,62.0,31.0,31.0,31.0,62.0
3313698,1098.91,122.1,57.9,119.185,953.48
3313703,85.27,85.27,85.27,85.27,85.27
3313727,20.0,20.0,20.0,20.0,20.0
3313738,42.63,42.63,42.63,42.63,42.63
3313746,21.32,21.32,21.32,21.32,21.32
3313787,17492.96,971.83,447.58,2728.515,5457.03
3313795,75.0,75.0,75.0,75.0,75.0
3313796,180.0,25.71,20.0,20.0,40.0
3313830,334.13,111.38,111.56,85.27,85.27
3313848,66.99,16.75,18.14,18.1,18.1
3313867,120.0,120.0,120.0,120.0,120.0
3313892,26.0,26.0,26.0,26.0,26.0
3313957,190.0,63.33,80.0,63.333333333333336,190.0
3313963,151.08,75.54,75.54,35.63,35.63
3313986,19.4,19.4,19.4,19.4,19.4
3314105,848.0,106.0,104.0,108.75,435.0
3314116,60.0,30.0,30.0,30.0,60.0
3314128,197.13,32.85,18.03,106.9,106.9
3314137,26.72,26.72,26.72,26.72,26.72
3314183,875.0,437.5,437.5,437.5,875.0
3314186,14164.2,416.59,220.22,598.875,3593.25
3314198,380.86,76.17,71.66,85.27,85.27
3314207,17.82,17.82,17.82,17.82,17.82
3314218,40.0,40.0,40.0,40.0,40.0
3314226,151.26,30.25,19.28,18.76,18.76
3314257,190.0,27.14,20.0,45.0,90.0
3314259,51.16,51.16,51.16,51.16,51.16
3314280,20.0,20.0,20.0,20.0,20.0
3314330,80.0,20.0,20.0,20.0,20.0
3314341,60.0,30.0,30.0,40.0,40.0
3314353,20.0,20.0,20.0,20.0,20.0
3314363,20.0,20.0,20.0,20.0,20.0
3314369,60.0,30.0,30.0,40.0,40.0
3314382,40.0,40.0,40.0,40.0,40.0
3314437,2301.0,104.59,20.0,100.0,200.0
3314445,20.0,20.0,20.0,20.0,20.0
3314475,585.0,83.57,20.0,40.0,40.0
3314478,187.58,187.58,187.58,187.58,187.58
3314516,300.0,42.86,50.0,30.0,30.0
3314520,20.0,20.0,20.0,20.0,20.0
3314547,460.0,230.0,230.0,230.0,460.0
3314588,17.52,17.52,17.52,17.52,17.52
3314610,20.0,20.0,20.0,20.0,20.0
3314622,17.05,17.05,17.05,17.05,17.05
3314653,20.0,20.0,20.0,20.0,20.0
3314656,65.0,65.0,65.0,65.0,65.0
3314675,870.0,124.29,100.0,176.66666666666666,530.0
3314725,1685.0,112.33,80.0,127.0,635.0
3314758,196.39,65.46,68.21,65.46333333333332,196.39
3314762,20.0,20.0,20.0,20.0,20.0
3314771,80.0,40.0,40.0,40.0,80.0
3314800,600.0,600.0,600.0,600.0,600.0
3314804,93.79,93.79,93.79,93.79,93.79
3314818,20.0,20.0,20.0,20.0,20.0
3314861,135.0,135.0,135.0,135.0,135.0
3314880,100.0,100.0,100.0,100.0,100.0
3314915,20.0,20.0,20.0,20.0,20.0
3314923,17.05,17.05,17.05,17.05,17.05
3314934,460.16,65.74,34.17,46.92250000000001,187.69000000000003
3314970,20.0,20.0,20.0,20.0,20.0
3315000,222.7,222.7,222.7,222.7,222.7
3315018,60.0,20.0,20.0,20.0,20.0
3315020,943.0,94.3,65.0,165.5,331.0
3315084,24.76,24.76,24.76,24.76,24.76
3315198,20.0,20.0,20.0,20.0,20.0
3315300,50.0,50.0,50.0,50.0,50.0
3315378,200.0,100.0,100.0,100.0,200.0
3315465,40.0,20.0,20.0,20.0,40.0
3315476,782.58,156.52,160.84,89.08,89.08
3315514,220.0,220.0,220.0,220.0,220.0
3315626,1100.0,550.0,550.0,550.0,1100.0
3315707,118.0,118.0,118.0,118.0,118.0
3315715,135.0,135.0,135.0,135.0,135.0
3315732,210.0,210.0,210.0,210.0,210.0
3315748,103.17,103.17,103.17,103.17,103.17
